INFO 2025-07-01 13:55:46,700 basehttp 15552 14736 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
WARNING 2025-07-01 13:55:57,939 log 15552 14736 Not Found: /
WARNING 2025-07-01 13:55:57,939 basehttp 15552 14736 "GET / HTTP/1.1" 404 2518
INFO 2025-07-01 13:56:02,921 basehttp 15552 14736 "GET /admin/auth/group/ HTTP/1.1" 200 6977
INFO 2025-07-01 13:56:06,336 basehttp 15552 14736 "GET /admin/auth/ HTTP/1.1" 200 5176
INFO 2025-07-01 14:00:32,382 autoreload 15552 9748 D:\Django Projects\Taskflow - Task managment system\taskflow\projects\admin.py changed, reloading.
INFO 2025-07-01 14:00:34,337 autoreload 16972 16892 Watching for file changes with StatReloader
INFO 2025-07-01 14:00:39,851 basehttp 16972 14788 "GET /admin/auth/ HTTP/1.1" 200 5176
INFO 2025-07-01 14:02:13,904 autoreload 16972 16892 D:\Django Projects\Taskflow - Task managment system\taskflow\accounts\admin.py changed, reloading.
INFO 2025-07-01 14:02:15,036 autoreload 15088 1968 Watching for file changes with StatReloader
INFO 2025-07-01 14:03:12,847 autoreload 15088 1968 D:\Django Projects\Taskflow - Task managment system\taskflow\tasks\admin.py changed, reloading.
INFO 2025-07-01 14:03:13,791 autoreload 4168 17168 Watching for file changes with StatReloader
INFO 2025-07-01 14:03:21,696 basehttp 4168 15440 "POST /admin/logout/ HTTP/1.1" 302 0
WARNING 2025-07-01 14:03:21,743 log 4168 15440 Not Found: /
WARNING 2025-07-01 14:03:21,744 basehttp 4168 15440 "GET / HTTP/1.1" 404 2518
WARNING 2025-07-01 14:03:31,216 log 4168 13772 Not Found: /
WARNING 2025-07-01 14:03:31,216 basehttp 4168 13772 "GET / HTTP/1.1" 404 2518
WARNING 2025-07-01 14:03:32,283 log 4168 13772 Not Found: /favicon.ico
WARNING 2025-07-01 14:03:32,283 basehttp 4168 13772 "GET /favicon.ico HTTP/1.1" 404 2569
INFO 2025-07-01 14:03:40,939 basehttp 4168 13772 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-07-01 14:03:41,024 basehttp 4168 13772 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4185
INFO 2025-07-01 14:03:59,607 basehttp 4168 16176 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-07-01 14:03:59,721 basehttp 4168 16176 "GET /admin/ HTTP/1.1" 200 7106
INFO 2025-07-01 14:06:24,452 basehttp 4168 16176 "GET /admin/accounts/user/ HTTP/1.1" 200 9348
INFO 2025-07-01 14:06:24,657 basehttp 4168 16176 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-01 14:06:40,669 basehttp 4168 16176 "GET /admin/accounts/user/add/ HTTP/1.1" 200 22373
